Date,Open,High,Low,Close,Volume,log_return,log_return_open,log_return_high,log_return_low,log_return_volume,log_return_forecast,sma,wma,ema,dema,tema,aroon,rsi,willr,cci,ad,mom,slowk,slowd,macd,fed_funds_rate,^N225,^IXIC,^FTSE,^SPX,^DJI
1999-02-24 05:00:00,28.370968028231783,29.00330758309579,28.07587623596191,28.07587623596191,3872200,-0.011940376266609312,0.02254046242471933,0.01611762912637735,0.03359100854134413,0.291943675361039,-0.025857526944092393,1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,4.76,-0.010063828296924149,-0.015679851240370607,0.02445798628441608,-0.014077780858909051,-0.015282108382447061
1999-02-25 05:00:00,28.075860145463047,28.075860145463047,26.979805545189713,27.359209060668945,2762000,-0.025857526944092393,-0.010456232212132007,-0.03249974050074792,-0.03982206729446496,-0.3378677659858274,-0.01006575426553526,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,4.76,0.00797897783279119,-0.005383329011501154,-0.016158141057744144,-0.006716254612827944,-0.003552179028762532
1999-02-26 05:00:00,27.464602926825737,27.86508447372496,26.558249952264333,27.0851993560791,2634600,-0.01006575426553526,-0.022012128306309307,-0.0075356850195229625,-0.01574821129895918,-0.047223687173510706,0.0493461792578648,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,4.76,-0.007137154306388065,-0.016811359768258455,-0.005072037444446399,-0.005387947511782114,-0.006400709680128113
1999-03-01 05:00:00,27.190597534179684,28.476354471842445,27.106285603841144,28.455276489257812,3020000,0.0493461792578648,-0.010026774614417755,0.02169962270327687,0.020425210006750714,0.13652546357318862,-0.024748046012535156,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,4.81,-0.010199015268773846,0.0031200439014801755,-0.018666804736449463,-0.0017538340747184575,0.0019537168256387747
1999-03-02 05:00:00,28.539591949277515,28.750371801192415,27.338146793362583,27.759706497192383,4249800,-0.024748046012535156,0.04842107979316158,0.009576624119867625,0.008517403195538118,0.34161509161871656,0.015819225901800123,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,4.81,-0.021369712340826075,-0.015875711446640142,6.597851108873706e-05,-0.008660904159638369,-0.0029179863853829244
1999-03-03 05:00:00,27.822931742988892,28.22341333625919,27.527840042684463,28.202335357666016,7303200,0.015819225901800123,-0.025431750934896413,-0.01849880575532741,0.006914812476839784,0.5414406852632392,0.0366877333478408,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,4.81,0.017749713410113686,0.002727503122791474,-0.002147057774552181,0.0017935364465930196,-0.002339945631213002
1999-03-04 05:00:00,28.413110397734627,29.25622940063477,28.2444865971546,29.25622940063477,8938000,0.0366877333478408,0.02099010886110048,0.03594062834484208,0.02570041607784534,0.20199924224252586,0.04300969552076811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.81,0.0009233217283658071,0.012149950084366907,0.00875743406025105,0.015309483472933533,0.02043688948212228
1999-03-05 05:00:00,29.76209765553392,30.626294542132285,28.666043067653067,30.541982650756836,6031600,0.04300969552076811,0.0463850208477708,0.045766416770368704,0.014814980051976288,-0.39329953500175624,-0.0034567706894613887,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,4.81,0.04292912708298629,0.019102185518195303,0.016901352997681748,0.02286277125993248,0.027984221055064963
1999-03-08 05:00:00,30.33119843871309,30.47874422680968,29.277299952308883,30.436588287353516,6388800,-0.0034567706894613887,0.01894114101262982,-0.004829408673123607,0.02109921620269552,0.05753414181731644,0.0027660843630872996,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,4.81,-0.007747823098404037,0.025561458232819217,0.0005477352841049859,0.0056758888239537165,-0.0008703105022868855
1999-03-09 05:00:00,30.14149161333537,30.879220429046377,30.1204136471722,30.52089500427246,3617400,0.0027660843630872996,-0.006274152763217681,0.013053949602655004,0.02839066604572082,-0.5687909215855419,0.001380895934390712,1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,4.81,0.0212655656378898,-0.0019539165412812373,0.00462782513192734,-0.0022555605772878184,-0.0034859147435506955
1999-03-10 05:00:00,30.647382215302564,30.858162010455953,30.24690060451113,30.56307029724121,3296600,0.001380895934390712,0.01664456830494417,-0.0006821934644785016,0.004190583729286358,-0.09286390142615925,-0.0013808959343907712,1,1,1,1,-1,1,1,1,-1,1,1,-1,-1,1,4.81,0.025072678333641445,0.0054429065566420866,0.0006089821054974068,0.005454530788181005,0.008124738241578175
1999-03-11 05:00:00,30.563050936598803,31.44832551545201,30.310115342640746,30.52089500427246,4850800,-0.0013808959343907712,-0.0027554561442768685,0.018944452777016906,0.0020877766218382232,0.38625200548538113,-0.021640715952822298,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,4.81,0.001429188071399982,0.0025943043658690304,0.01497979762462836,0.008388521949356046,0.012669087658519707
1999-03-12 05:00:00,30.60522576159125,30.731693636639147,29.59348276120807,29.867496490478516,4392200,-0.021640715952822298,0.0013789772722801255,-0.0230512508929438,-0.023927336393076704,-0.09931339928944412,0.028523288489379656,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,4.81,-0.0008569776830502001,-0.012816771334551523,-0.00848006703951613,-0.0023840798458280715,-0.002133210504289108
1999-03-15 05:00:00,29.993952836192356,30.858149650165576,29.71993921224963,30.73168182373047,3375400,0.028523288489379656,-0.020174981683432305,0.0041063975641101366,0.004264014397914365,-0.26331640469080864,-0.016597685998702157,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,4.81,0.01859686324899497,0.020740499749215824,-0.01207483493439287,0.009739334869484768,0.008310552172942859
1999-03-16 05:00:00,30.668454210129745,30.689532185531895,29.930725071054457,30.22581672668457,2240800,-0.016597685998702157,0.022238786926076188,-0.005479260354289904,0.0070673726334280545,-0.4096808908564851,0.01040579978851903,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,4.81,0.018411724263134976,0.0032151718878646062,-0.0007897527886261766,-0.0006733941255370548,-0.002845742204505819
1999-03-17 05:00:00,30.099345221035723,30.689528460663873,29.93072143828482,30.541982650756836,2048000,0.01040579978851903,-0.01873115807866109,-1.2137259789922842e-07,-1.2137259789922842e-07,-0.08996923778650032,0.006877712739587524,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,4.81,0.012077105311428893,-0.004231535100190879,-0.009933207813206857,-0.006574064652108874,-0.005154971527820993
1999-03-18 05:00:00,30.520907929533553,30.815999580785952,30.099348427744417,30.752765655517575,1489400,0.006877712739587524,0.013908536583616467,0.004112518090577036,0.005618098841707764,-0.31849035288285316,-0.036291212992603294,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,4.81,-0.03440531361896989,0.013896575668561256,-0.004292215123107633,0.01432882341633394,0.01189426719589014
1999-03-19 05:00:00,30.900320084279706,30.984632008111294,29.635641226805777,29.656719207763672,4792600,-0.036291212992603294,0.012354587916728256,0.0054573178788509605,-0.015525792113126265,1.1686997073619227,0.012009662973157302,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,4.81,0.041185153516688944,-0.01707165882159116,0.007965896836979151,-0.013196724322540323,-0.009453817387968036
1999-03-22 05:00:00,29.719942098253227,30.352281291833084,29.024368985315384,30.015033721923828,3157000,0.012009662973157302,-0.03894827095875769,-0.02061965908711033,-0.02084194552633041,-0.4174508520804761,-0.006339811516287261,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,4.81,0.0,-0.010516590219671034,-0.0016889238546976516,-0.0017563685553442677,-0.0013175711533685898
1999-03-23 05:00:00,29.993969857313605,30.4787634670945,29.298396417193192,29.825345993041992,3290200,-0.006339811516287261,0.009178085095934232,0.004158480526959482,0.00939699777437856,0.04132614362732836,-0.0049593675138889055,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,4.81,-0.022204875369372355,-0.030985000947104522,-0.015114926088599177,-0.027252918338161458,-0.022358143121661248
1999-03-24 05:00:00,29.762109241702337,30.183668862689625,28.961145961826496,29.677797317504883,3973800,-0.0049593675138889055,-0.007760274191203629,-0.009729149352657616,-0.011577647496981421,0.18877446253366872,0.028703016310034656,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,4.81,-0.03194416281928161,0.018105807755972682,-0.007253336205060108,0.005097315942202638,-0.0005160886975082759
1999-03-25 05:00:00,29.67778576415847,30.5630606236007,29.65670779131461,30.541982650756836,2536600,0.028703016310034656,-0.0028372706278595693,0.012491098601369249,0.02373319503943444,-0.44889821408565955,0.004819628410014169,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,4.81,0.029878270751096066,0.0289682171350361,0.011287757716120844,0.016728438297045976,0.017387282062636476
1999-03-26 05:00:00,30.394447234960705,30.90031875620831,30.183667434440864,30.689538955688477,2876400,0.004819628410014169,0.023861123100971954,0.010974389006041798,0.017612632380267005,0.12571491059500986,0.008889063466861215,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,4.81,0.0019342046485699912,-0.006440163853496231,0.008867745885058393,-0.005589231934668773,-0.0014395119690647693
1999-03-29 05:00:00,30.816010412186326,31.195414097151684,30.68954251719787,30.96355628967285,2271200,0.008889063466861215,0.013774438514444726,0.009504600361179396,0.016620997285655692,-0.23623118606957752,-0.019939282220050952,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,4.81,-0.00050898857460224,0.029998184197471654,0.01835086819129515,0.021111706427016097,0.018613664458948347
1999-03-30 05:00:00,30.710605186886255,30.815995046827528,30.352279663085938,30.352279663085938,3287600,-0.019939282220050952,-0.0034263327307391617,-0.01223722506465702,-0.011050334802804951,0.3698494891155836,0.01721267278264839,1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,4.81,-0.009396323349120867,-0.005047153462365459,0.0018055773223194565,-0.007215912139310645,-0.009389659331661653
1999-03-31 05:00:00,30.563076006267668,31.4483513112768,30.54199802281507,30.87924575805664,3299000,0.01721267278264839,-0.004815426879057685,0.020312684355509314,0.00623109365216303,0.003461576954236407,-0.017907174354836033,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,4.81,-0.001421660991974391,-0.0076452504924921704,0.004952374367996052,-0.011116726708976845,-0.01290407266214858
1999-04-01 05:00:00,31.005702503196392,31.237560237754625,30.01503763735667,30.331207275390625,3752200,-0.017907174354836033,0.014378525395781053,-0.006725334698710209,-0.017404210139797552,0.12872294238092913,0.0034683212259019945,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,4.74,0.030531375686509255,0.0129050020111254,0.005496943949925095,0.00569747223213796,0.004725059934616201
1999-04-05 04:00:00,30.33119843871309,30.584134075450105,30.141496711160336,30.436588287353516,2940200,0.0034683212259019945,-0.021994305053571653,-0.021139844311346093,0.004204339942530051,-0.24386472837964468,0.024625392308763615,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,4.74,0.0004421424354270636,0.026395462512323484,0.0,0.020958091279580027,0.017623613765618367
1999-04-06 04:00:00,30.52091069608121,31.574809546084015,30.31013092608065,31.195405960083008,4052600,0.024625392308763615,0.006235211061668215,0.031878256196351144,0.005579160030413301,0.32088104420136293,-0.017723696806349488,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,4.74,0.008833390438792279,0.0012140246192590667,0.013385495766860208,-0.0024478740661519425,-0.004390396937518315
1999-04-07 04:00:00,31.532653966009043,31.61696587500907,30.078273535758623,30.64737892150879,5019000,-0.017723696806349488,0.03261159744710755,0.0013342348714833266,-0.0076789089458090464,0.21387206022370484,-0.017343653455588588,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,4.74,0.004527984060073707,-0.007338113738039912,0.00898487491012828,0.006805885283716106,0.012152431699327242
1999-04-08 04:00:00,30.921387267329628,30.98462118812171,29.84641061386418,30.120424270629883,4689200,-0.017343653455588588,-0.019575553683432265,-0.02020288060951094,-0.007738516515162681,-0.06796871845726042,0.00627821199306157,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,4.74,0.01749619768333803,0.011317424622494375,-0.005468222020205513,0.012797477296876645,0.01108235677067557
1999-04-09 04:00:00,30.141497772492684,30.49982327048735,29.951796038260213,30.310121536254883,2770400,0.00627821199306157,-0.025545203247091808,-0.015770101499361252,0.0035247054853724535,-0.5262702781094609,-0.0006952789706787972,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,4.74,0.0005306107340312454,0.007610753776973826,0.005406366524279735,0.0032462580933017085,-0.002342519262429947
1999-04-12 04:00:00,30.225820935593767,30.37336678395441,29.846417325523554,30.28905487060547,3289000,-0.0006952789706787972,0.002793671136901018,-0.004154757400673271,-0.003524480612147151,0.17159185310084482,-0.011197082899204751,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,4.74,-0.020875987725316257,0.002218862607874774,-0.00489386285306619,0.007595238080975959,0.016152751950482405
1999-04-13 04:00:00,30.310123000658376,30.310123000658376,29.788443206314636,29.95179748535156,2603200,-0.011197082899204751,0.002785192204146173,-0.002084382635810381,-0.001944303615545171,-0.23384210972428363,-0.03217940342500838,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,4.74,0.012507312535173922,-0.005908601747923855,0.011100659863702698,-0.006505632243595896,0.005353404255533848
1999-04-14 04:00:00,29.93074065031007,30.09936454129774,28.961153277131015,29.00330924987793,5972800,-0.03217940342500838,-0.012595681506882584,-0.006977689202659178,-0.028165116594302417,0.830474371695546,-0.03249922486164457,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,4.74,0.002958172296661375,-0.02994655684515307,-0.0029984568441092352,-0.015965933063986384,0.0016004862134845297
1999-04-15 04:00:00,29.108697508906456,29.21408743471713,27.71755048820564,28.07587623596191,8755400,-0.03249922486164457,-0.02784905465470422,-0.029853020618371112,-0.04388958563911979,0.38245482369414374,-0.018947388998618805,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,4.74,-0.0022453060355347625,0.005762531766761781,-0.004243931705309484,-0.004216795807645577,0.004892089962070589
1999-04-16 04:00:00,28.202337053411316,28.202337053411316,27.106282100662895,27.548919677734375,5563600,-0.018947388998618805,-0.03163216424362482,-0.035246190584181464,-0.022300291336806596,-0.4534252721214881,-0.04619187593846446,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,4.74,0.007415457908754236,-0.015074760940159365,-0.007061573309659537,-0.0029146078293303093,0.0029747125884953007
1999-04-19 04:00:00,27.65431756239671,27.865097421866196,25.778376813118275,26.305326461791992,6986000,-0.04619187593846446,-0.019622982427754836,-0.012029931520157626,-0.050229480354007726,0.2276627656338022,0.05305431634024208,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,4.74,-0.01058115499233166,-0.04721913349428217,0.014641640632932334,-0.022634852550357645,-0.005097775888194956
1999-04-20 04:00:00,26.431787858980403,28.28665016487377,26.34747593598525,27.738622665405273,5248200,0.05305431634024208,-0.045214494926815875,0.015015050504348183,0.021836447993526874,-0.286022985712913,0.02254046748957037,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,4.74,0.00137234253121163,0.026931772371610395,-0.03046569593807895,0.012860203295938252,0.000767820470216869
1999-04-21 04:00:00,27.907248441744347,29.08761544532266,27.738624584090303,28.37096405029297,4205800,0.02254046748957037,0.05365567498430889,0.02792252978978294,0.051453350759075527,-0.22142063563926057,0.03288535702875802,-1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,4.74,-0.012177124372538864,0.03243588150708048,-0.0013933885814566603,0.022670663304898607,0.012636431432107569
1999-04-22 04:00:00,28.413110789251707,29.44593158203608,28.39203281388876,29.3194637298584,5326200,0.03288535702875802,0.017964230285287194,0.012243256415699797,0.02328273983508965,0.23617351328772504,0.0021549973430501634,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,4.74,0.010305078460239555,0.02872281331982095,0.01612660837093513,0.01684674875227101,0.013681052888749937
1999-04-23 04:00:00,29.277325285387516,29.67780705674991,28.539595706562057,29.382715225219727,3002200,0.0021549973430501634,0.02996264922811511,0.007843775407049645,0.005183875007880135,-0.573292685076253,0.021291796261715172,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,4.74,0.015324848900240075,0.011288217882056438,0.0022426969022285867,-0.001450817739520779,-0.003502831150456772
1999-04-26 04:00:00,29.5513183132986,30.015033721923825,29.150836824031355,30.015033721923828,2253200,0.021291796261715172,0.009315020450454986,0.011298850864196424,0.021191173802801163,-0.2869939252055168,-0.014144019653754437,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,4.74,-0.0002801411297066405,0.02340871737251201,0.011692436879718717,0.0023483210033231894,0.00270175528355075
1999-04-27 04:00:00,30.0993602948311,30.352296095628,29.467020792838852,29.593488693237305,3420000,-0.014144019653754437,0.018375563037404313,0.011173788330535355,0.01078807886140752,0.4172891230360919,-0.025244846441190277,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,4.74,0.002288347801491441,-0.018895039249012233,0.013743611658194346,0.0020273028322104576,0.01049833711574667
1999-04-28 04:00:00,29.63564207747176,29.909655837789774,28.834678778080633,28.855756759643555,3640400,-0.025244846441190277,-0.015526157672801908,-0.014690802553886198,-0.021692911755142333,0.06245301464654987,-0.05325633037540027,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.74,-0.0008866970622064675,-0.020199412370601695,0.0007882883082682063,-0.008762977894182676,0.0012677155232625568
1999-04-29 04:00:00,28.918979068750225,28.982212987996764,27.232741222175868,27.359209060668945,5267000,-0.052247377837752074,-0.02447966643576649,-0.03149906941035753,-0.05084798489572887,0.3693673747801888,-0.002313798396990945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.74,0.0,-0.008636004034468256,-0.015454891741963322,-0.005999170215246042,0.0030316673075590477
1999-04-30 04:00:00,27.801849963213943,27.865083890347865,26.874419031916435,27.295978546142575,5427200,-0.002313798396990945,-0.039395530835109695,-0.03930786495563386,-0.013245102016614324,0.029962406674139807,0.04011170160769262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.74,-0.014309635827652737,0.0056869854835157755,0.008368007944619843,-0.005713140073082221,-0.008246514847448238
1999-05-03 04:00:00,27.29598903514511,28.413122177124023,27.064131213224957,28.413122177124023,4124600,0.04011170160769262,-0.01836279431459816,0.019476655329699135,0.0070344109264583055,-0.2744543017875827,-0.020990539729757406,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,4.74,0.0,-0.0028670355532977275,0.0,0.014462203465727276,0.020699067765169183
1999-05-04 04:00:00,28.413114680665913,29.192999875906743,27.82293128967285,27.82293128967285,3811000,-0.020990539729757406,0.0401110535006929,0.02707786331126503,0.027651267492588553,-0.07907742349608646,-0.007604854235384876,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,4.74,0.0,-0.020101443252031864,-0.0029193233313076334,-0.016846785798959794,-0.01174217845070235
